id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites
AWrSh_KgsVYjT2BJAzaH,2019-05-19T23:58:05Z,2019-05-19T23:58:05Z,2555 11th Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Greeley,US,us/co/greeley/255511thavenue/554191587,40.39629,-104.69699,Carl's Jr.,80631,CO,https://www.yellowpages.com/greeley-co/mip/carls-jr-7001402,https://www.carlsjr.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage
AWEKlA-LIxWefVJwxG9B,2018-01-18T18:30:23Z,2019-05-19T23:45:05Z,2513 Highway 6 And 50,"Restaurant,Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Grand Junction,US,us/co/grandjunction/2513highway6and50/1550891556,39.08135,-108.58689,Del Taco,81505,CO,"http://www.citysearch.com/profile/772076870/grand_junction_co/del_taco.html,https://www.yellowpages.com/grand-junction-co/mip/del-taco-475739804,https://www.tripadvisor.com/Restaurant_Review-g33450-d5013134-Reviews-Del_Taco-Grand_Junction_Colorado.html",http://www.deltaco.com
AWrSfAcYsVYjT2BJAzPt,2019-05-19T23:45:04Z,2019-05-19T23:45:04Z,1125 Patterson Road,"Sandwich Shops,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Grand Junction,US,us/co/grandjunction/1125pattersonroad/-2137447852,39.09148,-108.55411,Which Wich,81506,CO,https://www.yellowpages.com/grand-junction-co/mip/which-wich-481453650,http://www.whichwich.com
AWrSa3NAQTFama1Xpkbz,2019-05-19T23:26:58Z,2019-05-19T23:26:58Z,3455 N Salida Court,"Fast Food Restaurants,Mexican Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Aurora,US,us/co/aurora/3455nsalidacourt/1143321601,39.76369,-104.77671,Chipotle Mexican Grill,80011,CO,https://www.yellowpages.com/aurora-co/mip/chipotle-mexican-grill-537241840,http://www.chipotle.com
AWrSaVGzZ4Yw-wtdgcaB,2019-05-19T23:24:38Z,2019-05-19T23:24:38Z,5225 E Colfax Avenue,"Fast Food Restaurants,Mexican Restaurants,Restaurants",Accommodation & Food Services,Denver,US,us/co/denver/5225ecolfaxavenue/-864103396,39.74044,-104.92636,Taco Bell,80220,CO,https://www.yellowpages.com/denver-co/mip/taco-bell-459444587,https://locations.tacobell.com/co/denver/5225-e-colfax-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004051andutm_content=website
AWrSaQ5RZ4Yw-wtdgcZw,2019-05-19T23:24:21Z,2019-05-19T23:24:21Z,1350 W Colfax Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",Accommodation & Food Services,Denver,US,us/co/denver/1350wcolfaxavenue/-1161002137,39.73967,-105.00467,McDonald's,80204,CO,https://www.yellowpages.com/denver-co/mip/mcdonalds-14897523,https://www.mcdonalds.com/us/en-us/location/CO/DENVER/1350-W-COLFAX/23659.html?cid=RF:YXT:RoN::Clicks
AWrSaQ4EsVYjT2BJAy_I,2019-05-19T23:24:21Z,2019-05-19T23:24:21Z,200 16th Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",Accommodation & Food Services,Denver,US,us/co/denver/20016thstreet/-1161002137,39.7417,-104.98829,McDonald's,80202,CO,https://www.yellowpages.com/denver-co/mip/mcdonalds-503963739,https://www.mcdonalds.com/us/en-us/location/CO/DENVER/200-16TH-ST/4267.html?cid=RF:YXT:RoN::Clicks
AWCvDUHSIxWefVJwvq4y,2018-01-01T00:01:02Z,2019-05-19T22:58:35Z,1772 N College Ave,"Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Karaoke,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Fayetteville,US,us/ar/fayetteville/1772ncollegeave/-864103396,36.085369,-94.155319,Taco Bell,72703,AR,"http://www.insiderpages.com/b/3709775090/taco-bell-fayetteville-16,https://foursquare.com/v/taco-bell/4bce90f9937ca59398d1ae92,https://www.allmenus.com/ar/fayetteville/204759-taco-bell/menu/,https://www.yellowbook.com/profile/taco-bell_1532839698.html","http://www.tacobell.com/,http://www.tacobell.com"
AWrSTT3sQTFama1Xpjyq,2019-05-19T22:53:58Z,2019-05-19T22:53:58Z,605 S Havana Street,"Fast Food Restaurants,American Restaurants,Family Style Restaurants,Restaurants,Seafood Restaurants",Accommodation & Food Services,Aurora,US,us/co/aurora/605shavanastreet/1077717834,39.70534,-104.86633,Captain D's Seafood Kitchen,80012,CO,https://www.yellowpages.com/denver-co/mip/captain-ds-seafood-kitchen-4161224,http://www.captainds.com
AWkq412CIxWefVJwH_cO,2019-02-26T17:18:51Z,2019-05-19T22:51:18Z,16th Glenarm Place,"Mexican Restaurants,Caterers,Greek Restaurants,Mediterranean Restaurants,Latin American Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Denver,US,us/co/denver/16thglenarmplace/2067027233,39.749107,-104.99459,Shondiz,80202,CO,https://www.yellowpages.com/denver-co/mip/shondiz-534603068,"http://www.shondiz.com,http://www.shondiz.com/"
AWrSPNOdQTFama1XpjXy,2019-05-19T22:36:02Z,2019-05-19T22:36:02Z,201 W Fillmore Street,"Fast Food Restaurants,American Restaurants,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/201wfillmorestreet/952195846,38.87469,-104.8257,Cook-Out,80907,CO,https://www.yellowpages.com/colorado-springs-co/mip/cook-out-543698568,http://www.cookout.com
AVzBAjq6LD2H7whiWJbG,2017-06-19T15:39:27Z,2019-05-19T22:35:35Z,1560 Briargate Boulevard,"Burger Joint,American Restaurants,Breakfast,American Restaurant,Fast Food Restaurant,Traditional American,Fast Food Restaurants,Hamburgers,Restaurants",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1560briargateboulevard/1305117222,38.94581,-104.79873,Steak 'n Shake,80920,CO,"https://foursquare.com/v/steak-n-shake/51702221e4b01e6ab9836e54,http://www.citysearch.com/profile/779481760/colorado_springs_co/steak_n_shake.html,https://www.yellowpages.com/colorado-springs-co/mip/steak-n-shake-480926513,https://www.ubereats.com/en-US/colorado-springs/food-delivery/steak-%E2%80%98n-shake/1dqpU-QXSl2orJWB9U7ptQ/","https://www.steaknshake.com/,http://www.steaknshake.com/locations/28963-steak-n-shake-now-open,https://www.steaknshake.com/locations/co-colorado-springs-briargate-boulevard/"
AWkq2BZfa4HuVbedkesR,2019-02-26T17:20:27Z,2019-05-19T22:24:59Z,1916 Southgate Rd Space E8a,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/1916southgaterdspacee8a/-716133273,38.80491,-104.81956,QDOBA Mexican Eats,80906,CO,https://www.yellowpages.com/colorado-springs-co/mip/qdoba-mexican-eats-856175,https://locations.qdoba.com/us/co/colorado-springs/1916-southgate-rd.html?utm_source=Listings
AWjXM4wGIxWefVJwF6ap,2019-02-10T10:23:12Z,2019-05-19T22:24:37Z,7140 N Academy Blvd Space B4,"Grill Restaurants,Mexican,Mexican Restaurants,Brunch,Food Delivery,Fast Food,Fast Food Restaurants,Take Out Restaurants,Catering,Restaurants",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/7140nacademyblvdspaceb4/-716133273,38.93604,-104.79854,QDOBA Mexican Eats,80920,CO,"http://www.citysearch.com/profile/44630941/colorado_springs_co/qdoba_mexican_grill.html,https://www.yellowpages.com/colorado-springs-co/mip/qdoba-mexican-eats-1557290",https://locations.qdoba.com/us/co/colorado-springs/7140-n-academy-blvd.html?utm_source=Listings
AVweIzUXIN2L1WUf2UEf,2016-03-30T04:22:51Z,2019-05-19T22:08:00Z,11410 N Rodney Parham Rd,"Burger Joint,Restaurant,Fast Food Restaurant and Burger Joint Pleasant Valley,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurant and Burger Joint,Fast food restaurants,Restaurants",Accommodation & Food Services,Little Rock,US,us/ar/littlerock/11410nrodneyparhamrd/-2061630068,34.772621,-92.400605,Burger King,72212,AR,"https://www.yellowbook.com/profile/burger-king_1533005743.html,https://foursquare.com/v/burger-king/4ba97d3af964a5203a2a3ae3,http://www.yellowbook.com/profile/burger-king_1533005743.html,https://www.tripadvisor.com/Restaurant_Review-g60766-d4247354-Reviews-Burger_King-Little_Rock_Arkansas.html,https://foursquare.com/v/burger-king/4ba97d3af964a5203a2a3ae3/menu,http://www.tripadvisor.com/Restaurant_Review-g60766-d4247354-Reviews-Burger_King-Little_Rock_Arkansas.html","http://www.bk.com/,http://www.bk.com"
AVwdablHIN2L1WUfvjUt,2016-04-05T02:26:37Z,2019-05-19T22:07:44Z,1111 Highway 62 65 N,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Harrison,US,us/ar/harrison/1111highway6265n/696490760,36.2597,-93.1265,Hardee's,72601,AR,"http://www.yellowbook.com/profile/hardees_1538498951.html,http://www.citysearch.com/profile/1588574/harrison_ar/hardee_s.html,https://www.yellowbook.com/profile/hardees_1538498951.html","http://www.hardees.com,http://www.hardees.com/"
AVwc98r4IN2L1WUfq1pA,2015-11-07T13:04:40Z,2019-05-19T22:00:11Z,211 Thorsheim St,"Carry-out food,Hotels and motels,Hotel and motel reservations,Resorts,Travel and Tourism,Fraternal Organizations,American Restaurant,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Accommodation & Food Services,Kodiak,US,us/ak/kodiak/211thorsheimst/2027183495,57.791026,-152.40676,Shelikof Lodge Restaurant,99615,AK,"https://www.yellowbook.com/profile/shelikof-lodge-restaurant_1538714179.html,http://www.dexknows.com/business_profiles/shelikof_lodge_restaurant_kodiak-l905270912,http://www.citysearch.com/profile/1326593/kodiak_ak/shelikof_lodge_restaurant.html,https://foursquare.com/v/shelikof-lodge-restaurant/4bec3bb061aca593e3ff8500","http://www.shelikoflodgealaska.com,http://shelikoflodgealaska.com,http://www.shelikoflodgealaska.com/"
AWCBFJmM3-Khe5l_caCt,2017-12-23T00:00:46Z,2019-05-19T21:43:52Z,2417 Tongass Ave Ste 120,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Restaurants",Accommodation & Food Services,Ketchikan,US,us/ak/ketchikan/2417tongassaveste120/-863563290,55.3484,-131.67413,Taco Time,99901,AK,"https://www.yellowbook.com/profile/taco-time_1538700396.html,http://www.yellowpages.com/ketchikan-ak/mip/tacotime-452349719,https://www.yellowpages.com/ketchikan-ak/mip/tacotime-452349719","http://www.tacotime.com,http://www.tacotime.com/"
AVwdJ4cCIN2L1WUfswrE,2015-11-06T09:58:52Z,2019-05-19T21:43:51Z,2695 Mill Bay Rd,"Carry-out food,Mexican Restaurants,Food and Beverage,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Kodiak,US,us/ak/kodiak/2695millbayrd/-864103396,57.80987,-152.36508,Taco Bell,99615,AK,"http://www.yellowpages.com/kodiak-ak/mip/taco-bell-461953903,http://www.dexknows.com/business_profiles/taco_bell_kodiak-l909705947,https://www.yellowbook.com/profile/taco-bell_1865398636.html",http://www.tacobell.com
AVwdr5A9ByjofQCxrkFS,2016-05-16T22:49:38Z,2019-05-19T21:43:50Z,209 N Santa Claus Ln,"Mexican Restaurant,Carry-out food,Restaurant,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Accommodation & Food Services,North Pole,US,us/ak/northpole/209nsantaclausln/-864103396,64.756076,-147.35411,Taco Bell,99705,AK,"https://foursquare.com/v/taco-bell/4c5a720ed3aee21e10c66a55,https://www.yellowbook.com/profile/taco-bell_1891052522.html,http://www.citysearch.com/profile/692837850/north_pole_ak/taco_bell.html,http://www.yellowbook.com/profile/taco-bell_1891052522.html","http://www.tacobell.com/,http://www.tacobell.com"
AV1tfF8hIxWefVJwg0HF,2017-07-23T03:27:33Z,2019-05-19T21:43:30Z,808 Water St,"Carry-out food,Caterers,Hot dog restaurants,Tex-mex restaurants,Southwestern restaurants,Hamburger restaurants,Mexican restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Pizza,Restaurant,Catering,Chinese restaurants",Accommodation & Food Services,Ketchikan,US,us/ak/ketchikan/808waterst/-2067956572,55.3445,-131.6533,Pizza Mill,99901,AK,"https://www.yellowbook.com/profile/pizza-mill_1897469563.html,http://www.citysearch.com/profile/1343390/ketchikan_ak/pizza_mill.html","http://www.menupix.com/,http://www.menupix.com"
AVwdQ7CMkufWRAb54Ewy,2016-10-30T18:05:23Z,2019-05-19T21:43:10Z,10160 Kenai Spur Hwy,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Catering,Restaurants",Accommodation & Food Services,Kenai,US,us/ak/kenai/10160kenaispurhwy/-66712705,60.561,-151.22925,Pizza Hut,99611,AK,https://www.yellowbook.com/profile/pizza-hut_1538705143.html,https://www.pizzahut.com
AVwc1sddIN2L1WUfpdLc,2016-06-20T15:57:12Z,2019-05-19T21:43:02Z,1991 Airport Way,"Carry-out food,Pizza Restaurants,Caterers,Restaurant delivery service,Chicken Wings,Catering Companies,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Pizza Place",Accommodation & Food Services,Fairbanks,US,us/ak/fairbanks/1991airportway/-66712705,64.8373,-147.7606,Pizza Hut,99701,AK,"http://www.yellowpages.com/fairbanks-ak/mip/pizza-hut-473054612,https://foursquare.com/v/pizza-hut/4c5ffea43a3703bbc616e406,http://www.citysearch.com/profile/1333114/fairbanks_ak/pizza_hut.html,https://www.yellowbook.com/profile/pizza-hut_1888729321.html,http://www.insiderpages.com/b/3709402253/pizza-hut-fairbanks","https://www.pizzahut.com/,http://www.pizzahut.com/,https://www.pizzahut.com,https://locations.pizzahut.com/ak/fairbanks/1991-airport-way"
AVwddHLOByjofQCxpS-H,2016-06-06T16:17:09Z,2019-05-19T21:42:32Z,1553 Bragaw St,"Asian Restaurants,Carry-out food,Japanese Restaurants,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Asian restaurants,Japanese restaurants,Restaurants,Chinese restaurants",Accommodation & Food Services,Anchorage,US,us/ak/anchorage/1553bragawst/707000840,61.2076,-149.8035,Sweet Pink Pepper,99508,AK,"http://www.citysearch.com/profile/1317334/anchorage_ak/sweet_pink_pepper.html,https://www.yellowbook.com/profile/sweet-pink-pepper_1622279087.html","http://www.sweetpinkpepper.com/,https://sweetpinkpepper.com"
AV4_VzQTRxPSIh2RgJQH,2017-09-01T21:22:57Z,2019-05-19T17:57:13Z,810 Row River Rd,"Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Mexican restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Cottage Grove,US,us/or/cottagegrove/810rowriverrd/93075755,43.800839,-123.039401,Arby's,97424,OR,"https://www.yellowbook.com/profile/arbys_1533670141.html,https://www.yellowpages.com/cottage-grove-or/mip/arbys-532985675,https://www.allmenus.com/or/cottage-grove/521237-arbys/menu/","http://www.arbys.com,http://www.arbys.com/,http://locations.arbys.com/us/or/cottage-grove/810-row-river-rd-.html"
AWrROxTbcuP9ADUBCmQx,2019-05-19T17:54:31Z,2019-05-19T17:54:31Z,198 Central Avenue,"Hamburgers and Hot Dogs,American Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,White Plains,US,us/ny/whiteplains/198centralavenue/-904778134,41.03715,-73.77877,Nathan's Famous Hot Dogs,10606,NY,https://www.yellowpages.com/white-plains-ny/mip/nathans-famous-hot-dogs-22308406,http://nathansfamous.com
AVweXVJS_7pvs4fzCVoA,2016-11-08T02:46:26Z,2019-05-19T17:04:06Z,1914 Adams Ave,"Caterers,Japanese Restaurants,Hotels and motels,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Banquet Halls & Reception Facilities,Banquet Halls and Reception Facilities,Family Style Restaurants,Restaurants,Asian Restaurants,Grocery Stores,Restaurant,Cocktail Lounges,Bar and Grills,Bar & Grills,Sushi Bars,Asian restaurants,Catering,Bars,Chinese restaurants",Accommodation & Food Services,La Grande,US,us/or/lagrande/1914adamsave/952666801,45.3222,-118.0848,Moy's Dynasty Restaurant,97850,OR,"https://www.yellowbook.com/profile/moys-dynasty-restaurant_1874986282.html,http://www.yellowpages.com/la-grande-or/mip/moys-dynasty-restaurant-3838541,https://www.yellowbook.com/profile/moys-dynasty-restaurant_1874986281.html,https://www.yellowpages.com/la-grande-or/mip/moys-dynasty-restaurant-3838541%25252523yp-rating,http://www.citysearch.com/profile/8568200/la_grande_or/moy_s_dynasty_restaurant.html","http://www.moysdynasty.com/,http://www.moysdynasty.com"
AVzBCGxg3D1zeR_xBFP-,2017-06-19T15:46:13Z,2019-05-19T16:29:46Z,8429 W Center Rd,"Carry-out food,American Restaurant,American restaurants,Fast Food Restaurants,Fast Food,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,wich Place,Sandwich Shops",Accommodation & Food Services,Omaha,US,us/ne/omaha/8429wcenterrd/93075755,41.233837,-96.04496,Arby's,68124,NE,"https://www.yellowbook.com/profile/arbys_1631400897.html,http://www.citysearch.com/profile/6454375/omaha_ne/arby_s.html,https://www.allmenus.com/ne/omaha/158948-arbys/menu/,https://www.yellowpages.com/omaha-ne/mip/arbys-5639268","http://www.arbys.com,http://locations.arbys.com/us/ne/omaha/8429-w-center-rd.html,https://locations.arbys.com/us/ne/omaha/8429-w-center-rd.html"
AWkq16muIxWefVJwH5qp,2019-02-26T17:02:49Z,2019-05-19T11:18:04Z,1808 Ashville Road,"Fast Food Restaurants,Chicken Restaurants,Restaurants",Accommodation & Food Services,Leeds,US,us/al/leeds/1808ashvilleroad/-345832572,33.56184,-86.52249,Chick-fil-A,35094,AL,"https://www.yellowpages.com/leeds-al/mip/chick-fil-a-6860037#yp-rating,https://www.yellowpages.com/leeds-al/mip/chick-fil-a-6860037","https://chick-fil-a.com/leeds,http://www.chick-fil-a.com"
AVweEDnCByjofQCxu8zM,2016-05-06T14:19:07Z,2019-05-19T11:14:11Z,303 9th Ave SW,"Breakfast Brunch and Lunch Restaurants,Hamburgers & Hot Dogs,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Breakfast Brunch & Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Lafayette,US,us/al/lafayette/3039thavesw/1244536062,32.88285,-85.40805,Jack's Family Restaurants,36862,AL,"https://www.yellowpages.com/lafayette-al/mip/jacks-family-restaurants-455679811,http://www.yellowpages.com/lafayette-al/mip/jacks-family-restaurants-455679811",http://www.eatatjacks.com
AWkqy22X3-Khe5l_21mG,2019-02-26T17:06:28Z,2019-05-19T11:12:02Z,503 1st Ave W,"Breakfast Brunch and Lunch Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Reform,US,us/al/reform/5031stavew/1244536062,33.38099,-88.02008,Jack's Family Restaurants,35481,AL,https://www.yellowpages.com/reform-al/mip/jacks-family-restaurants-481576951,http://www.eatatjacks.com
AV1bd6sS3D1zeR_xFZmD,2017-07-19T15:29:15Z,2019-05-19T11:00:04Z,302 W Bypass,"Delis And Delicatessens,Restaurant,Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Catering,Restaurants,Sandwich Shops",Accommodation & Food Services,Andalusia,US,us/al/andalusia/302wbypass/-891525969,31.30987,-86.49962,Subway,36420,AL,"https://www.yellowbook.com/profile/subway_1631104653.html,http://tripadvisor.com/Restaurant_Review-g28992-d4962163-Reviews-Subway-Andalusia_Alabama.html,https://www.yellowpages.com/andalusia-al/mip/subway-482018620","http://www.subway.com,http://www.subway.com/"
AV5TDXKzIxWefVJwnlhH,2017-09-05T17:18:01Z,2019-05-19T10:35:30Z,5356 Highway 67 S,"Carry-out food,Service stations,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Convenience Stores,Spare rib restaurants,Restaurants",Accommodation & Food Services,Somerville,US,us/al/somerville/5356highway67s/-2117489189,34.44567,-86.75545,Krispy Krunchy Chicken,35670,AL,"http://www.yellowbook.com/profile/krispy-krunchy-chicken_1632320467.html,https://www.yellowpages.com/somerville-al/mip/krispy-krunchy-chicken-535125622,https://www.yellowbook.com/profile/krispy-krunchy-chicken_1632320467.html","http://www.krispykrunchy.com,http://www.krispykrunchy.com/"
AVwcp0W3_7pvs4fzxgCM,2016-03-24T11:38:40Z,2019-05-19T08:45:44Z,9433 Highway 431 S,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Owens Cross Roads,US,us/al/owenscrossroads/9433highway431s/-891525969,34.57064,-86.44759,Subway,35763,AL,"http://www.yellowbook.com/profile/subway_1853222874.html,https://www.yellowpages.com/owens-cross-roads-al/mip/subway-459197750,http://www.citysearch.com/profile/654127770/owens_cross_rds_al/subway.html,http://www.tripadvisor.com/Restaurant_Review-g30755-d5049920-Reviews-Subway-Owens_Cross_Roads_Alabama.html","http://www.subway.com,http://www.subway.com/"
AWkq018zIxWefVJwH21i,2019-02-26T17:05:47Z,2019-05-19T08:40:14Z,505 E Cumming Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Opp,US,us/al/opp/505ecummingavenue/-2061630068,31.28001,-86.25011,Burger King,36467,AL,https://www.yellowpages.com/opp-al/mip/burger-king-5175097,https://locations.bk.com/al/opp/505-east-cummings-ave.html
AV2j3_Mj3-Khe5l_QnyS,2017-08-02T16:55:49Z,2019-05-19T08:36:09Z,910 2nd Ave E,"Carry-out food,Caterers,Barbecued poultry,American restaurants,Fast Food Restaurants,Take Out Restaurants,Barbecue,Chicken Restaurants,Spare rib restaurants,Catering,Restaurants",Accommodation & Food Services,Oneonta,US,us/al/oneonta/9102ndavee/106088,33.95433,-86.46733,Kfc,35121,AL,"https://www.yellowpages.com/oneonta-al/mip/kfc-466554216#yp-rating,https://www.yellowbook.com/profile/kfc_1898656064.html,https://www.yellowpages.com/oneonta-al/mip/kfc-466554216,http://www.citysearch.com/profile/1358196/oneonta_al/kfc.html","https://www.kfc.com/store-locator?query=35121,http://www.kfc.com/"
AV0ZGbed-gnIPe8DVctj,2017-07-06T18:11:42Z,2019-05-19T08:35:42Z,639 Northgate Dr NW,"Pizza,Restaurant,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Fast Food Restaurants,Take Out Restaurants,Home delivery beer and beverages,Family Style Restaurants,Catering,Restaurants",Accommodation & Food Services,Arab,US,us/al/arab/639northgatedrnw/-66712705,34.33266,-86.50455,Pizza Hut,35016,AL,"https://www.yellowbook.com/profile/pizza-hut_1499734485.html,https://www.yellowpages.com/arab-al/mip/pizza-hut-473178647,http://www.yellowbook.com/profile/pizza-hut_1499734485.html","https://www.pizzahut.com/,https://locations.pizzahut.com/al/arab/639-northgate-dr-w,https://www.pizzahut.com"
AVwdeHoGIN2L1WUfwJVZ,2016-07-06T20:28:07Z,2019-05-19T08:21:06Z,1624 Temple Ave N,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Accommodation & Food Services,Fayette,US,us/al/fayette/1624templeaven/-66712705,33.70698,-87.82406,Pizza Hut,35555,AL,"http://www.yellowbook.com/profile/pizza-hut_1500623887.html,https://www.yellowpages.com/fayette-al/mip/pizza-hut-473040793,https://www.yellowbook.com/profile/pizza-hut_1500623887.html,https://foursquare.com/v/pizza-hut/4c5ffac13a3703bbea10e406","http://pizzahut.com/locations/alabama/fayette/007482,https://www.pizzahut.com/,https://www.pizzahut.com,https://locations.pizzahut.com/al/fayette/1624-temple-ave-n"
AV12jtkHa4HuVbed9bOg,2017-07-24T21:44:19Z,2019-05-19T08:05:05Z,6707 Highway 431 S Ste 104,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Owens Cross Roads,US,us/al/owenscrossroads/6707highway431sste104/-891525969,34.65901,-86.48167,Subway,35763,AL,"https://www.yellowpages.com/owens-cross-roads-al/mip/subway-504632947,http://www.yellowbook.com/profile/subway_1886077627.html",http://www.subway.com
AVwd1Y2pkufWRAb59qUj,2015-10-23T23:55:34Z,2019-05-19T08:03:56Z,7290 Us Highway 43,"Breakfast Brunch and Lunch Restaurants,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Restaurants,Hamburgers & Hot Dogs,Burger Joint,Fast Food Restaurant,Family style restaurants,Hamburgers and Hot Dogs,Breakfast Brunch & Lunch Restaurants",Accommodation & Food Services,Guin,US,us/al/guin/7290ushighway43/100881524,33.96641,-87.91083,Jack's,35563,AL,"http://www.yellowpages.com/guin-al/mip/jacks-4656088,https://www.yellowbook.com/profile/jacks_1887695825.html,https://foursquare.com/v/jacks/4e0372f1d4c07481580ed647,https://www.yellowpages.com/guin-al/mip/jacks-4656088","http://www.eatatjacks.com/,http://www.eatatjacks.com,http://t.co/b2Y2J74Dyp"
AWrPGYnRcuP9ADUBCdOF,2019-05-19T07:58:38Z,2019-05-19T07:58:38Z,1001 Fort Dale Road,"American Restaurants,Barbecue Restaurants,Caterers,Fast Food Restaurants,Restaurants,Sandwich Shops,Soul Food Restaurants,Take Out Restaurants",Accommodation & Food Services,Greenville,US,us/al/greenville/1001fortdaleroad/1597752258,31.85179,-86.64201,Bates House Of Turkey Inc,36037,AL,https://www.yellowpages.com/greenville-al/mip/bates-house-of-turkey-468132692,http://batesturkey.com
AV0X0RtI-gnIPe8DVSbC,2017-07-06T12:12:46Z,2019-05-19T07:55:20Z,9400 Grand Bay Wilmer Rd S,"Restaurant,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Grand Bay,US,us/al/grandbay/9400grandbaywilmerrds/696490760,30.49509,-88.33755,Hardee's,36541,AL,"http://www.citysearch.com/profile/1479159/grand_bay_al/hardee_s.html,https://www.yellowpages.com/grand-bay-al/mip/hardees-6063265,https://www.yellowbook.com/profile/hardees_1631265256.html,https://www.allmenus.com/al/grand-bay/154185-hardees/menu/","https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage,http://www.hardees.com/"
