,prof,review,rating,emotion,quality
0,https://www.ratemyprofessors.com/professor?tid=27265,"[""Completely useless prof. He doesn't explain anything at all. He needs to learn how to teach, because clearly when your class average is failing, there's something wrong."", 'Not sure how this guy is teaching, he\'s not clear, he does\'t know how to help, if I were to get 10 cents for each time he said ""I don\'t know"" to me when I asked for help I would probably have enough to buy a double big mac meal. Thumbs down.', 'No Comments', 'Awesome teacher,funny,weird...all good things...but the lectures were a nightmare,so i never went!and still good 100%!', 'Less giving than a brick wall. He is completely clueless. Ironically, he is very similar to his favourite ""Dilbert"" character: Wally. I\'ve tried time and time again to discuss problems with him and he fails to see anyone\'s point of view but his own. Not a hero.', 'Very, very, very helpful', 'No Comments', 'Explains everything very clearly, excellent teacher. good job!', 'This guy is a true Mohawk gem.  Explains everything about why Mohawk is the way it is when they hire guys like this.', 'Needs to spice up the lectures.', 'Aweful teacher !!!!', 'well, i passed at least', 'UMMMMMMMMMM! so.. mr bobble head seemed to kick his bad habbits after 3 semesters of making fun of them.. geeze.. how horrible can that be..', 'very clear on his lessons and ideas, excellent teacher, explains everything very well! good job Weddum', 'Good teacher, goes over any command/technique needed for tests and assignments.', 'Should take part time schooling with other teachers so he might learn something.  Dosen\'t look pretty to bring a ""VB for Dummies"" to class and read it during the class to create a successfull program.', 'His Just an aweful teacher but his so HOT!', 'No Comments', 'this guy is a true mohawk gem', 'This is a good teacher, but cant take him serisously']",3.3,"['awful', 'awful', 'awful', 'awesome', 'awful', 'awesome', 'awful', 'awesome', 'average', 'average', 'awful', 'awesome', 'awful', 'awesome', 'awesome', 'awful', 'awful', 'awesome', 'awesome', 'awesome']","['1.0', '1.0', '2.0', '5.0', '1.5', '5.0', '1.0', '5.0', '3.0', '3.0', '1.0', '4.0', '2.0', '5.0', '4.5', '1.0', '1.0', '4.5', '5.0', '5.0']"
1,https://www.ratemyprofessors.com/professor?tid=27362,"['Very helpful if you show the interest. He will spend a lot of time to ensure that you understand the concept.', 'hes a nightmare to have really! CANT TEACH, CANT EXPLAIN, DOSENT HELP, WHY O WHY DOSENT YORK FIRE HIM!!!! my worst ever experience', 'cant belive this man is still teaching......honestly, the worst professor, teacher of my life!', 'Very helpful and polite. One of my best profs.', ""Just had a test this week that was scheduled to be an 1 1/2hrs, but because he assigned roughly 80 problemshrs, it ballooned into 3 1/2 hours.  Always late and generally unreasonable.  Math isn't about quantity, but depth of reasoning.  Fire this man soon."", 'Best math prof I had.  The key is to stay through his course no matter how difficult it seems.  His tests had far too much on them to complete, but the final exam was very reasonable.  If you can pass the tests, you will find that the preparation is so purposefully rigorous that you will excel on the final.  Final exam replaced test marks.', ""Anyone can do well in Professor Albrights Class if they work hard. He is easy if you do the homework because his tests are based on them(almost exactly). He will give you every opportunity to do well. Many people got A+'s.  Tip: learn from textbook not from his lectures which are impossible to understand because of his academic prose."", 'I cannot believe this prof got good ratings by some.  He is horrible....20 people remained in his class from 100+.  His tests were very hard and unfair.  Its profs like this that spoil University experience.  TAKE NOTE: NEVER TAKE HIS COURSE! He expects a D average on all his tests.', 'He is a very helpful prof. Those not get good grades, blame yourself for no math foundation or not work hard. His tests are fair and he gives ample opportunities for us to raise marks up. Just work hard and not expect good grades for idiling.', ""Great prof! He's very helpful and knows math really well. His marking scheme is designed to benefit the student at all times. Great experience. I wish him all the best."", 'Great Prof.', 'he was absoluety worse teacher i ever had...pl DONT take a clss with.. although, he tries to pass u my wrting exam or retake the exam...but he cabt teach or his method of theching is to old.', ""His tests are pretty difficult and his lectures can be hard to understand. However, he really tries to help his students pass. Overall, he's a very good prof, but go to the tutorials though because they really do help."", 'he tries to be helpful. but the way dat he teaches really make things hard for everyone. the solutions given on the assignments are hard to understand if ur not a genius... but i have to admit dat his way of marking is designed to help u get thru this course.', 'His teaching methods are really poor. Always sticks to the theory without showing any real examples.  Gives REALLY hard tests.  The only good thing about him is that he will make the exam slightly easier than his tests and then replace your test marks with the marks that you got on the exam', 'No Comments', 'by far the ABSOLUTE WORST PROF ive had so far. Inflexible in his teaching methods and makes things harder than it has to be', ""such a bad prof...cant believe he's still teaching. He does not do any math in the letures, and the assignments and tutor is just NOT ENOUGH. He's boring to the point thast i want to kill myself. His notes are totally useless. It's a hard course and he's not clear,teaches a lot of irrelevant stuff."", 'No Comments', 'No Comments']",2.4,"['awesome', 'awful', 'awful', 'awesome', 'awful', 'awesome', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'awful', 'awesome', 'average', 'awful', 'awful', 'awful', 'awful', 'awful', 'awesome']","['4.0', '1.5', '1.0', '4.0', '1.5', '5.0', '5.0', '1.0', '4.5', '4.5', '5.0', '1.0', '4.0', '3.0', '1.5', '1.0', '1.0', '1.0', '1.0', '5.0']"
2,https://www.ratemyprofessors.com/professor?tid=27372,"[""The WORST prof at Brock, hands down. I am an A student and got the only D of my academic career from her. On top of being a terrible prof, she's also mean and condescending. Has no time for anyone who doesn't see it her way. The most useless, unhelpful individual I have ever met. I want my money back."", 'useless prof...doesn,t know how to teach nor respect individuals', 'To teach politics you cannot be so freaking stubborn, if you do not agree with her political views she will yell at you and will go on forever calling you disrespectful and even stupid!  No one ever knows what is going on with the marks, I really doubt she reads and marks assignmnets and exams, she just marks based on how much you agree with her!', 'She yells at people for smiling and looking at the clock in class.', 'Had her as a TA for poli sci...and she has since scared me off of political science forever. Does go on unexplaned and unecessary rants. Yells at students (unless you agree with her political beliefs). Oh yes, and ridiculed the class for our negative evaluations of her (apparantly we were all wrong?). STAY.AWAY!', ""She's the craziest women ever. Yelled at students for looking at the clock, told us life ends after 25, threatened to throw someone out of class. told us all we were disrespectful and daily would go on 10 minute rants about how horrible we all are. People would come to class JUST to see what she would have to say and who she would pick to yell at"", 'talks so much about so little', 'needs a freakin chill pill..']",1.5,"['awful', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful']","['1.0', '1.0', '1.0', '2.0', '2.0', '1.0', '1.0', '2.0', '2.5']"
3,https://www.ratemyprofessors.com/professor?tid=27537,"['When she says that the class will be difficult, she means it. When she says you can get a good mark with work, she means it. Go to class, and learn the mechanisms. I really mean LEARN and know how to do the mechanisms. Class required a whole lot of work but it was worth it. If you are hesitant on anything just ask her, she is very easy to approach.', 'Great class, and Dr. Pedras is a great prof too, you have to want to work hard to do well, but its worth it!  After all nothing worthwhile comes easy', ""Pedras is a hardass. She lets you know the course will be difficult but she tries her hardest to help the students. If you need help she is willing to sit down with you and go over whatever. She will even book extra time to re-teach you the basics from 250 if you need. She also doesn't b/s. If she says its on the test. its on the test."", 'the worst prof ever: Unclear, hard marker, and unforgiving, makes you want to regret attending school.', 'Very interesting class, well instructed, great professor.', 'Agreed with the below, the class is alot of work, I studied for a very long time for the final, and it paid off.  The midterm was difficult, and the lab was an easy 80.  Overall a nice lady, very smart, but a hard class.', 'This class is alot of work, but you are warned by her when you enter it. The midterm was alot of work, but the final was awsome, she also offers to drop midterm marks if you do much better on the final. The lab is a good way to improve you marks!', 'the worst prof i have ever had. she is unclear and sets up hard exams. Even if you are willing to study hard, she is not helpful with your questions.', 'TERRIBLE!!!', ""Can't speak, can't teach, unorganized, very unwilling to help on an individual basis"", 'Her notes tend to be rather disorganized, with structures and reaction pathways going every which-way.', 'She should stay in research instead of teaching', 'Ã\x82Â\xa0', 'No Comments', 'wasnt very approachable, lectures appeared disorganized and jumpy', 'Too strict,Does not consider student circumstances as if never was a student herself.', ""She's a little bit disorganized and seems to lose a lot of the class during lecture, but her material is easy and its not hard to get a good mark.  She's really helpful if you have any questions about the course."", 'brutal notes and brutal accent', 'Very helpful if approached and things are normally explained well', 'Serious Accent problem']",2.9,"['awesome', 'awesome', 'awesome', 'awful', 'awesome', 'average', 'average', 'awful', 'awful', 'awful', 'average', 'awful', 'awesome', 'awful', 'average', 'awful', 'awesome', 'awful', 'awesome', 'awful']","['4.5', '5.0', '4.0', '1.0', '4.0', '3.0', '3.5', '1.5', '1.0', '1.0', '3.0', '1.0', '5.0', '1.0', '3.0', '2.0', '4.5', '1.0', '4.0', '1.0']"
4,https://www.ratemyprofessors.com/professor?tid=27570,"[""I thought Dr. Butler was a great professor. I loved the computer science material Dr. Browse presented the most, but Dr. Butler was a more engaging speaker. I think his material was needed for those who might not have a computer science background, since allot of student are not in computing. He also doesn't have office hours, so keep that in mind."", ""Dr. Butler's lectures were too theoretical at times but this was personal preference (I preferred Dr. Browse's material). Difficulty was quite high for a 1st year class (>25% of class failed). Attendance isn't mandatory but you need to go if you want a decent grade. Also little textbook use. A challenging but interesting course - take it seriously."", 'Not excellent. I felt let down by the course, as I thought it would be truly interesting before I actually attended a lecture. Very witty man and helpful, but considering there was no TAs for this class he was often busy.', 'Absolutely amazing prof! Definitely recommend this class.', 'I found him a funny prof with really interesting material but the marking system was really hard. I think the standard deviation was really off. This was my worst mark by far. There are no weekly tutorials and if i had questions i found him rather condescending and unhelpful.', 'Intelligent, interested in course and comprehension of students, very funny', ""Great prof, kept the class interesting. Also google him and you'll find some interesting articles."", 'LOVE HIM!!! VERY ENJOYABLE CLASS, YOU CAN TELL HE IS REALLY PASSIONATE ABOUT WHAT HE TEACHES!', ""Butler is AMAZING! This is my favourite class, love it so much! You can really tell that he is passionate about what he teaches. the material is very interesting on its own but his enthusiasm and humour make the best! Great prof. and such a cutie! Sad that this is only a half year course! Only problem would be that there aren't any tutorials..."", ""This is my favourite class! i especially love the more psychological aspects of it. You can really tell that he is passionate about what he is teaching. the material is really interesting and his enthusiasm and humour make it even better. plus, he's such a cutie! i'm sad that this is only a half year course! i'm gonna miss it!"", 'Incredibly interesting course material, very enthusiastic and enjoyable lectures', ""I'm in my third class this year with professor Butler and he's absolutely fantastic. Passionate about what he teaches and cares a great deal for the students. By far my favourite professor at Queen's. :)"", 'In class, went on many amusing tangents. Interesting topics, but slideshow notes were not very helpful. Hard to find outside of class....', ""He's a great prof, helpful, humorous, and makes learning thoroughly enjoyable."", ""He is a very funny prof, very wise and intelligent looking! very nice person. his lectures are hard, but this course is abstract and he tries his best. if you read his lecture notes and the textbook you'll understand. Butler is awesome!"", 'Good', ""The most majestic and lordly of beards rests upon the face of Professor Brian Butler. Oh, and he's a good prof, too."", 'George Lucas here was ridiculously dry. His exams were marked randomly and the course material went against everything psychology ever developed in the past 100 years. Arrogant and had total disregard for science. Real science.', 'Worst Prof at Queens. His lectures were random and useless. Going to his class was the lowpoint in my university career', ""hated him at first, but his lecturing still grew on me. I found myself excited to come to class. VERY interesting course and he's a GREAT prof, probably my favourite psyc prof.""]",3.9,"['awesome', 'awesome', 'awful', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'average', 'average', 'awesome', 'awesome', 'average', 'awesome', 'average', 'average', 'awesome', 'awful', 'awful', 'awesome']","['5.0', '4.0', '2.5', '5.0', '2.0', '5.0', '4.0', '4.0', '3.5', '3.5', '4.0', '5.0', '3.0', '5.0', '3.5', '3.0', '4.5', '2.5', '1.0', '4.0']"
5,https://www.ratemyprofessors.com/professor?tid=27770,"['This class is not the archaeology of the United States, it is the archaeology of us, as in people. Small one page paper due every week in class. Never hands any homework back, final paper due at end of semester and you have to present it with a posterboard. Kind of unorganized but a good class overall. and if its nice you can have class outside!', 'Martin is way too smart for his own good - you feel like you are in the presence of greatness, but it is a little hard to follow his train of thought (especially with the heavy accent). Basically, it is worth the effort to try to understand him because he has a lot to offer intellectually. And I had a crush on him.', ""Of all the anthropology professors that I've had, Wobst is among the most interesting."", 'An outstanding individual, I cannot imagine having studied without the benefit of his classes.', 'Martin Is probably the smartest guy at Umass and also one of he strangest. Take his classes. Points will be awarded for outlandishly original papers', 'seemed kind of intimidating, but turned out not to be so later. he truly wanted the students to interpret and question information. a fair, even overly-fair grader in my opinion', 'Wobst taught me to think like a professional. He is a teacher you respect and so one you do not want to fail. He expects high quality work, and you try your best, and do your best.  But he is understanding in grading.  He made a big difference to me.']",4.1,"['average', 'awesome', 'average', 'awesome', 'awesome', 'awesome', 'awesome']","['3.0', '4.0', '3.5', '5.0', '5.0', '4.0', '4.5']"
6,https://www.ratemyprofessors.com/professor?tid=27828,"[""He just talks through the lecture which is probably the worst way to teach a math or stats-based course. The exams ask for in-depth open-ended questions which are difficult to answer and then graded really hard. Assignments are easy grade boosters, but watch out for the exams. He's a funny guy but this course is designed to weed people out. "", 'Nice prof but the hardest exams I have ever written in my undergrad career. Be prepared to memorize each minor detail of every piece of content in this class and explain in depth during tests.', ""A statistics course with almost no mathematical or visual aids, just audio lectures and text on a slide. Made it very hard to learn. Lectures were also very garden-path, could have been half as long and still covered everything. The exams were worded open-endedly yet you got no marks if you didn't say the exact things he wanted. Also, bad textbook."", ""Fabrigar enjoys lecturing and joking around, and can make the studies seem interesting. The issue that I had with the class is that the exams are worth a high amount and very specific, and written in a bit of a confusing manner. The exam material comes directly from slides. The assignments aren't worth a lot but are very easy."", 'Amazing prof with enjoyable lectures - this was the first time I attended every single lecture for a course. The midterm and final were worth a lot, but they were relatively easy as long as you studied and attended class. 10/10 recommend. Also, the textbook is a small novel that people purchase to read for fun.', ""His lectures are interesting and easy to follow. Exams are largely based on his lectures and slides, and you're expected to know details."", ""He goes on a lot of tangents but he's one of the few psyc profs at Queen's that shows genuine concern/care for students and their needs. His exams are fair, just memorize everything on the slides and know all the main concepts and you will likely do really well. I didn't need tons of time to study, just made sure I knew the slides well & got an A+."", 'Best prof! He is very well organized and he cares about his students', 'Fabrigar is an engaging lecturer, and his classes were always enjoyable. The workload was reasonable, and you are able to get an AA+ if you memorize his slides, and understand the different theories.', 'Few readings so he expected you to know EVERY detail of lecture - only graded on a midterm and a final exam which were not fair tests of knowledge at all.  Totally inconsequential details were tested while major concepts were not, and the multiple choice questions were confusingly written to trip you up Nice guy but went off on tangents too much', ""There isn't a lot of material, so Fabrigar expects you to know the slides in detail. This made the midterm pretty difficult for most people, but if you know that's what he wants, you'll do well on the exams. The marking scheme is 40% for the midterm and 60% for the final, but he will make the midterm 60% if it's your best mark. Overall great class!"", ""I LOVE FABRIGAR! Literally the best professor at Queen's! I wish he taught all my classes"", ""Fabrigar is the best professor I've ever had! I actually loved going to his class, because he cracks so many jokes and has so many hilarious stories. He's a very clear lecturer, and takes the time to really make sure his students grasp the concepts. He's incredibly kind, and clearly spends a lot of time preparing for the course. I love Fabrigar!"", ""Fabrigar is by the far the absolute best professor at Queen's. He is HILARIOUS, helpful, and it's clear that he really cares about his students. His lectures have stimulated my interest in the topic. I wish that he taught every class at Queen's. I will miss him as my professor, and I recommend anyone and everyone to take his course."", 'My favourite prof at Queens!', ""I really liked that he got the class involved in his lectures, but he shouldn't have always used the same people. Other than that, I have no complaints. He was funny and clear, had good notes, and assessment was very fair"", 'Great prof. Really funny but gets off topic sometimes. Assessment was fair.', 'Thismess my only regularly attended 8:30 class. He was the most friendly, engaging professor I ever had in my many years and major switches at queen\'s. Roughly 10 years after taking the course, I still rave about him and remember many concepts from class. thought provoking, good at teaching, and you will never forget him. He defines ""good prof!""', 'His lectures were good to go to if you had nothing else better to do. While he uses really great examples, and helps understand the material better, he wastes a lot of time and repeats information. His voice is the equivalent to Mr. Potatohead on Toystory!', ""Fabrigar is excellent! He keeps the class engaged, uses good examples and provides useful information in lecture. I don't like his lecture slides very much - I recommend reading the modules and only listening in lecture.""]",3.8,"['average', 'awful', 'awful', 'average', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'average', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome']","['3.0', '2.0', '2.0', '3.0', '5.0', '5.0', '4.0', '5.0', '4.0', '3.0', '4.0', '5.0', '5.0', '5.0', '5.0', '4.0', '4.5', '5.0', '5.0', '4.5']"
7,https://www.ratemyprofessors.com/professor?tid=27832,"[""Seriously, I feel as if you do what you're supposed to it's pretty simplistic. Go to lecture, start your paper early and go to him if you want some help and he'll give it to you. He doesn't spoon feed you and you should expect to thing for yourself but if you give strong ideas, he helps out. Reasonable marker, clear lecturer."", ""super knowledgeable, super nice and definitely not a hard marker! lectures can be dry sometimes, but if you go and speak up, he'll love you. British politics was not something i was interested in, but i definitely learned a lot!"", 'Just an bad course with a prof who showed little care to his students', ""Hard marker? No. Just doesn't hand out A's for average work.  Will he terrify you? Yes. Sorry kids, he doesn't give out golden stickers. Get over it, form an opinion, and speak up. Also, Im shocked that anyone would say he seems uninterested. Listen to him speak, his thoughts aren't textbook answers."", 'great prof, work hard and you will do well...', ""Phill Wood is a great prof for anyone who doesn't need to be spoon fed everything. His lectures don't subscribe verbatim to a text and if you find yourself possessing critical thought, you may be challenged to establish an independent position and be able to support it. Has excellent knowledge of authors both pro- and against his position."", 'His lectures are unclear and unstructured. Difficult to do well in his class', 'An interesting lecturer but one of the hardest markers in the faculty. I would recommend his courses unless your willing to take a hit to your average', 'No Comments', 'He is an interesting prof.  Knows a lot about the ""inside"" scoop on American scandals and a lot of conspiracy theories.  A little all over the place at times, and the course weight is 30% essay and 70% exam which is a little intimidating, but he is a fair marker.  Older guy who\'s been here a while and has his own teaching style.  POLS331 recommende', 'Interesting lectures. Easy marker. Easy exam. Take a course with him.', ""One of the easiest 300 Political Science classes ever.  2 term papers and that's it; not bad.  Easy grader, he's not that bad."", ""Wow, I'm not the only one. Makes education dreary."", 'Arrogant and bitter', 'No Comments', 'If I got a brain tumor i would name it Phil Wood.', ""oh my.  Wow.  How this guy got hired is beyond me.  He wins the most disinterested award.  Couldn't care less about his students and makes it very clear that whatever he is teaching you is a waste of your time."", ""i don't even know what to say.  what a cruel man.  i've never been so intimidated in my life."", 'He was interesting, but his lectures were not great. In an American Government class, he spent half the time showing the class graphs and talking about Madison and the writing of the American constitution.', 'You get the feeling he could care less about his student, this being really NOT GOOD']",2.1,"['awesome', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'awful', 'awful', 'awful', 'awesome', 'awesome', 'average', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful', 'awful']","['4.0', '4.5', '1.0', '4.5', '4.5', '5.0', '2.0', '2.5', '1.0', '4.0', '4.0', '3.0', '1.0', '1.0', '1.0', '1.0', '1.0', '1.0', '2.5', '1.0']"
8,https://www.ratemyprofessors.com/professor?tid=27917,"['Not a fan.', ""Was great for basic tax: clear, organized.  HARD EXAMS.  Int'l taxation was excrutiating: like sliding down a giant razor blade (the term) then landing in an ocean of aftershave (final exam).  Horridly unclear.  Very nervous/neurotic even. Gets upset at smallest stuff.  But so willing to help you if you ask.  Would not take another class with her."", 'useless and flaky. Boring and not helpful. The only people who tend to like her class are the nerdy ass kissers sitting in the front who happen to be as lame as her. Stay away if u can.', 'Very well organized and prepared.  Fair exam.', 'Geesh! Did I sign up for tax LAW or an accounting course? At that, she would still suck for an accounting prof.! Go back to billing and leave teaching to the real teachers!', ""O'brien is my favorite proff at UVic.  She goes a little quickly at times, but if you prepare by following her detailed outline than it's easy to keep up.  She's super intelligent and uses her reserved demeanor in a hysterical way.  Very funny.  I recommend her 100%."", 'Ugh!!! Just read the book and save yourself the confusion of trying to follow along in class. Typical tax lawyer - dry and boring! The only ones who pretend to get her lame jokes are the butt kissers. Not very receptive to questions - gives you the evil eyes.', 'Good teacher, makes tough subjects clear and interesting, but follow her rules and study more than you normally would for the exam.', 'was very good at teaching tax, from reports is getting better each year; thankfully had no patience for stupid questions', 'Very dedicated, knows her stuff and does a lot for students. Her political views can be distracting sometimes though...', 'Very clear....much better than Gillen...seems nervous when lecturing.', 'No Comments']",3.1,"['awful', 'average', 'awful', 'awesome', 'awful', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'awesome', 'average']","['1.0', '3.0', '2.0', '4.0', '1.0', '4.0', '1.0', '4.5', '4.5', '4.5', '4.5', '3.0']"
9,https://www.ratemyprofessors.com/professor?tid=28042,"[""O'Sullivan is kinda old but still a total smoke show and a really smart guy. 10/10 would recommend."", 'I thought about taking him up on that free pizza on more than one occasion.', 'One of the best professors I have ever had. He uses his tenure to speak freely and openly with students on all topics no matter how controversial. He also does not care if he offends someone with his opinion which is refreshing. He is always willing to help students and offer advice and feedback. He is absolutely one of the best professors ever.', ""This professor is honestly the best teacher I have ever had in my entire life. He's one of those teachers that makes you want to work hard without really realizing it. He also seems to genuinly care about his students and has many life lessons that he tries to teach without preaching. If you can absolutly take him"", ""Wonderful course, very comprehensive and quick paced. Looked forward to each class as a pleasure, never a duty, as Professor's command and presentation endlessly entertaining. He has a wonderful sense of humor and doesn't confine his instruction to dry, academic format, but linked material from past to present, topic to personal. Papers=free reign"", ""Overall this class was pretty good.  I didn't care for the first evening at all when we covered the first two chapters of the bible, but all the other classes were good. There was a lot of work in a short amount of time, but well worth getting the class over in 4 weeks.  I would recommend it to anyone who's interested in learning about Florida."", ""Visions of Florida, co-taught with Dr Jack Lane.  Intensive, fast-paced class, but you're done in 4 weeks!  Very interesting, fun, easy-going atmosphere.  Lots of reading and writing in a short time, but start reading after you buy your books to get a head-start and you should be good."", ""I attended a class in which he lectures on John Donne. He got a few facts about Donne wrong. I looked it up but he is not receptive to being told he's mistaken."", ""Favors students. For those of us who are not on his list of favorites, his grading policy seems too subjective and harsh. I received straight A's on papers throughout my college career, but I had to change the grading option for this course to Pass/Fail so my GPA wouldn't fall apart."", 'Totally agree with him being partial to some students. Learned alot from him, but not really excited about it.', ""Charming, intelligent, and handsome too, take his class and you'll think so too."", 'He made me laugh, he made me cry. Professor O is a fabulous guy.  He like to hold class at the best Irish bar. He once let my friend  borrow his car.', 'great, i got an easy A in that class and i wrote my senior paper in a weekend.', 'No Comments', ""As long as you're pro-Irish, you'll be okay. Takes part in too many faculty politics and if you're partial to one his 'enemies', you become a target too.  But he does know his stuff - and he helped me improve my writing skills. As well as my diplomacy!"", 'Great teacher!  Really interesting and smart', 'He is Rollins. Nice guy, great teacher and overall cool dude.', ""Thinks he is Rollins College. Maybe he was 25 years ago, but some of us are here to actually learn something and you don't do that in his class."", ""There isn't a better English teacher on the planet.  Really smart, really nice."", 'Excellent Professor']",4.2,"['awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'average', 'awesome', 'awful', 'awful', 'average', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awful', 'awesome', 'awesome']","['5.0', '5.0', '5.0', '5.0', '5.0', '3.5', '5.0', '2.0', '1.0', '3.0', '4.0', '5.0', '5.0', '4.0', '4.5', '4.0', '5.0', '2.0', '5.0', '5.0']"
