,prof,review,rating,emotion,quality
0,https://www.ratemyprofessors.com/professor?tid=60410,"['YC is nice . Even though the lecture might be boring sometime, she actually care about student. She give good feedback and improve. Give her a chance.', ""YC was probably the worst teacher I've ever had. If you have never done ceramics do NOT take her course. She failed miserably in actually teaching the foundation of beginning ceramics and very few students were actually able to finish her course work. If you enjoy making pieces that are traditional and functional you're going to have a bad time."", ""LOVE Y.C. KIM. great teacher, amazing artist... So much knowledge to share. If you are serious about art, she will inspire and push your limits. You will grow as an artist in her classes and if you take a little time to get to know her on a personal level, she is the most caring professor I've ever had. Very invested in her students success!!"", 'YC Kim is not a wonderful teacher & an incredible artist. Like others have said, she isnt tolerant to students who are there for an ""easy A""-I assume most of the ppl rating her poorly were in search of just that. This isn\'t ""5th grade arts & crafts class"", people! If you take her & her class seriously she has SO much knowledge/experience to share!', ""One of my favorites at City. Was an honor to attend this world seasoned artists' classes (I took all of them..all ceramics, and both Contemp Crafts). She has an accent (like alot of other people do) but it doesn't take long to bofore you don't realize it. No lab fees, how people can complain baffles me."", ""Although YC has a thick accent, after a few classes, you get used to it. She always helped me if I needed it. After you get to know her, she is funny. She's a tough grader so try to keep up! The lectures can be a bit boring, but the class goes by quick for being 3 hours! I'm taking her again this next semester!"", 'YC is great. Her classes are demanding --not for people looking for an easy A. Assignments are designed to help you develop as an artist. YC is world renown and gives excellent demonstrations of techniques. Her critiques are always constructive. She never puts down students. YC is very helpful, but can be impatient with people not paying attention.', ""She has heavy Korean accent, personality--so so she can be nice, not tolerant unless your talented; she's dismissive, so you have to be assertive; she spends alot time talking, and talking about personal stuff and because of her accent you have to her ? and she's erratated when you do.  Classmates make up for it though."", 'lousy teacher. Often left during class time while students were working. Was not helpful to students asking for help or would not answer questions. Very hard to understand. Ended up dropping the class, wish i would have dropped it much sooner.', ""don't remember the course number but it's ceramics class - she's a very poor communicator and a very poor teacher that should not be teaching at city - sorry but it's really how i feel."", ""Very hard to understand her. Strict on everything and it felt as if she was always rushing.And she always seemed to allow only 2 questions a day if you couldn't understand after that she gets agitated. Not a good class for beginners even though there are no preq. She made art frustrating and i thought art was supposed to be healing not the opposite"", ""She's a really great professor with a Korean accent, which you'll get used to. The projects are hard to come by but it makes you understand and truly appreciate art more than before. The pressure's inevitable but it's all fun and worth it!"", 'Interesting difficult projects that helped me to see shapes and develope designs that are superior to my previous work.', 'amazing class! YC is the best!', 'not to nice in my opion some thing of mine  were broken and stolen  bya student of  whom i know and teacher not  will to make deal for gade made class  not  fun.', 'awsome', 'She is a great teacher. Very knowledgable and has alot of real world experience. She is tough but just get your work done.', 'An amazing person and teacher.  She is not easy because she puts a lot of time in the class and expects the same from you.  Get over the accent...she speaks prefect English.  Her contemporary crafts class is expensive because of the glass and enameling but well worth the money for the experience.', 'Amazing teacher and artist! Expects you to put effort into her class,she is! You will be amazed at your artistic results if you take the class seriously. The people who complain usually think the class will be an easy A then its not but it is alot of fun.  Get over the accent - we all have one!', 'Professor ""Y C"" Kim is very talented, however due to her strong Korean accent, it is difficult to understand her.']",3.4,"['average', 'awful', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awful', 'awful', 'awful', 'awful', 'average', 'awesome', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'average', 'average']","['3.0', '1.0', '5.0', '4.5', '4.0', '4.5', '4.5', '1.5', '2.0', '1.0', '1.0', '3.5', '4.5', '5.0', '2.0', '4.5', '4.5', '5.0', '3.5', '3.0']"
1,https://www.ratemyprofessors.com/professor?tid=60449,"['As long as you go to class and do the work then you should have no problem with his class.', 'No Comments', 'Dr. Ajay is the greatest teacher I have ever had in my life!']",3,"['average', 'awful', 'awesome']","['3.0', '1.5', '4.5']"
2,https://www.ratemyprofessors.com/professor?tid=61512,"[""Best prof I've ever had"", 'You are awesome', 'Brian is a great first year prof! Realize early in the semester if you need help to go to his office hours because he will actually help you. Has a good sense of humour and makes chem a little more enjoyable. ', 'GREATEST TEACHER EVER I LUV BRIAN. He is so funny and will explain something until you get it. Extremely organized and does some coolfunny experiments in class. Really cares about his students, he is just awesome. I wish he could teach me every course.', 'hes good', ""The class this year gave him a hard time as many people were/did fail and wanted him to make tests and exams easier when he was just covering content. Very helpful, but will tell you if you don't have much hope to pass, but he offers a lot of extra help, even on his own time.  Tries very hard to make the class as interesting. Recommend!"", ""BJ is fun.  He tells silly jokes and tries to make Chemistry fun, which sometimes works.  His tests are fair, much to the class' chagrin.  He is extremely helpful if you see him in his office.  Would love to take another one of his courses again."", ""BJ is one of my favorite professors at X! He is always willing to help you out when you need it and wants everyone to succeed. He is really quiet and kind of boring in class but outside of class and in lab, he's awesome! Definately take a course with him!"", 'BJ is an awesome prof, he really cares about everyone in the class. The class material is boring and BJ is super quiet so sometimes he has to repeat what he says. The lab has little write-ups (only three) and can be very fun. The final is worth 50% of your mark. You need to have good class notes because he does not use the text at all, do not buy!', 'I loved this class purely because of the prof. Brian is an awesome prof and tells some stupid but funny jokes to make the class exciting. He brings in a few experiments during the year and is just an overall great guy. His tests are fair and his marking is definitely fair. By far my favorite prof in 2 years!', 'Brian is an extremely helpful prof, whenever you need help just go to his office, and he is always more than happy to help you. Not to mention he is probably the coolest prof. at X. You will do well in the course as long as you listen in lecture and keep up with your work. I would definitely reccomend Brian MacLean to anybody,he is an awesome prof.', 'By far my favorite prof ever! So incredibly helpful and willing to do whatever he can for every student. If you ever get the chance you want him as your chem prof! I would recommend him in a heartbeat!!', ""Challenging course if you don't keep up on your studying. Brian presents the information clearly and is open to extra help if needed. Great connection with his students. If you put forth the effort you will receive a good mark with Brian Maclean."", ""Brian is definitely the most friendly and readily available professor.  I'm usually too shy to get help, but I greatly benefited from his willingness to help and his respect for me as a student trying to learn the material.  I recommend him without a doubt."", 'BJ is a great guy. Easily the hardest working prof in the department. Not only does he bend over backwards to help his students outside of the classroom, but he is also actively in his research lab working with his senior students. His course is fair as long as you work at it, and if your looking for an honours supervisor BJ is the man!', 'I heart BJ...awesome prof.  Really helpful- excellent one on one, makes himself available for students, invites questions to clarify class material.  Has a great sense of humor too- take his class!', 'He gives you every chance to for help and is just dying for people to ask questions in class so he can explain it in a different way for everyone to understand... right away the first day he said i\'m teaching for the ""middle"" of the class so everyone has an equal chance. I didn\'t even do fabulous in his class and i\'d still suggest him in a second', ""I loved this class, and I thought Brian was great teaching it. He was such a fun guy, really easy going and funny, made going to class fun. The material isn't that difficult if you have a good understanding of high school ( grade 11 and 12) chemistry. Definetly recommend this class/prof!"", 'No Comments', ""Brutal? My 90 says differently: as with any other course you get what you put in. Stay on top of lecture notes and assignments, pull out the textbook once in a while and you've got this course beat. Take care of business and Brian will take care of you. If you get the chance, DO take one of his courses.""]",4.1,"['awesome', 'awesome', 'average', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome']","['5.0', '5.0', '3.5', '5.0', '4.5', '4.5', '5.0', '4.0', '4.0', '4.5', '5.0', '5.0', '4.5', '5.0', '4.5', '4.5', '4.5', '5.0', '5.0', '5.0']"
3,https://www.ratemyprofessors.com/professor?tid=61659,"[""If you have a hard time comprehending Math or accounting, DO NOT get him! His sense of humor- NOT for everyone. He is very very irritable. He makes most of his students feel stupid or humiliated to ask a simple question. Then he tells everyone that if they don't ask questions, then they better get an A on the test; but everyone is afraid to ask..."", 'If you do the homework, you will pass the tests.  Mr. Loesel is easy to get a long with and explains things well.', 'Very good teacher!!!!!!', 'No Comments', 'No Comments', 'Final grade was a D.']",4.3,"['awful', 'awesome', 'awesome', 'awesome', 'awesome', 'average']","['2.5', '5.0', '5.0', '5.0', '5.0', '3.0']"
4,https://www.ratemyprofessors.com/professor?tid=61776,"[""Do yourself a favor and give your best attempt to test out of taking Chem 100 (take the Chem placement test). This class is rudimentary chemistry, yet he makes simple concepts sound very complicated(like unit conversion) and he presents complex concepts so vaguely you're left supplementing your learning with chem youtube videos just to understand."", 'He complicates the simplest concepts, and I took basic chemistry which in its self is not complicated. I regret taking him for chemistry, I do not recommend you take his class if you want higher than a C. His lectures are conducted in monotone, which made it hard to recall the information presented.', ""He's not a good teacher.  Don't take him unless you have to.  It amazes me how he complicates simple concepts.  He does the opposite of what a good teacher does.  He writes all of the essential reading for the course and he's a terrible writer.  People like him shouldn't be teaching.  I'm being very honest.  I suggest everyone consider this review."", 'you need to understand the material.he explains really well,but his tests go into deeper levels then what he teaches.he doesnt care about the correct answer,as much as he cares about how you got there.3 midterms and 1 final.c is 50%,but half the class didnt even get that. Recitation is impt,take it seriously!!bcuz it 75 points that MAKE A DIFFERNCE', ""I assure you, if you can pass his class with a grade above decent, definitely go into any science field/medical. He is excessively challenging. Forty percent pass rate.Not sure if you'd want to challenge yourself to the extreme unless you have perseverance with hard work.STUDY HIS GROUP WORK HANDOUTS AND LECTURE NOTES. BOOK WILL CONFUSE YOU!"", ""i was lost at the beginning of the semester but i began to understand him and things got easier. his tests are HARD. he posts practice tests that help a little, but not much. curves a lot (80%=A). assigns hw in the book that isn't due, BUT HELPS! he's smart but makes his class really hard. i got a B-. work hard and you should get a good grade."", 'HE IS HARD!!! WOW', ""Yes, he is hard, but he's always willing to help you if you need it. Very nice, very approachable man, but you will work for your grade. 80% is an A, but only ~3 people were above 80 the entire semester. He did make us do A LOT of online HW (mastering chem), which took up more time than necessary. I recommend him if you're up for a challenge."", ""Dr. Miller is an excellent professor. Those people who write negative comments are most likely failing the class anyway and haven't a clue about Chemistry. He is an extremely knowledgeable and brilliant professor. He makes the lecture material extremely easy and understandable. Granted, you MUST be at least a little familiar with chem to do well."", ""Don't let the rep scare you. Seriously, the material isn't hard so he makes you do it on your own than give a boring lecture. He's brilliant and fair."", 'Lecture notes are not organize, not well prepared, not even a word written by him, just tiny pictures he photocopied and it hurt your eyes when you try to read them. His exam question is wordy and misleading. No matter how terrible he is, student can never get him fired b/c he has been at csun for over 25 yrs.', 'Took this class summer session. Tests are hard, yes, but if you know the material you will do well. Plus he gives lots of quizzes which are good indications of what you need to study for the big tests. Crystal clear and organized and compared to other Chem teachers @ CSUN, he practically spoon-feeds you. Excellent foundation for future classes.', 'Dr. Miller has a negative reputation, but Chemistry on its own is a difficult subject to grasp. I took his class during the summer session & found him to be highly knowledgeable & helpful as well. Altho I did very well on his quizzes, his exams are a doozy. His class is curved where a 50% is a ""C"". Overall, I earned the grade that I deserved.', 'this is the best chem teacher i had he is very clear and very helful... he has online homework and his class is curve very good teacher i highly recommend his... best teacher in CSUN...', 'Very good professor. Tries to make chemistry interesting. Teaches only what he thinks is important. His group work is tough because its a group quiz with no notes or anything. His exams can be confusing. He is always willing to answer questions and help you understand the confusing material. Chem is not easy i took it twice.', ""I give this guy the utmost respect! He's extremely organized and really tries to make sure the entire class understands. However, chem is not an easy subject! So, yes the exams and quizzes are hard. You'll have an online weekly assignment. GO TO CLASS! All exam/quiz questions are from his lectures (I never used the book). Overall good professor!"", 'He was the best teacher..Chemistry is hard but he is extremely organized and clear when explaining..no chem teacher is easy, but he is truely an intelligent and respectable professor.', 'Yes, he does kinda look at you like your dumb when you ask a question, he has very very tricky test, and he talks funny. But if you show up everyday, you listen to his boring lectures and do good on the quizes then you will be fine. I missed 3 lectures and still got a B. Do the question in the back of the chapter he uses some of them on the tests.', ""HE IS VERY HELPFUL AND KIND. LET ME TELL YOU IF YOU ARE A LAZY PERSON DON'T TAKE THE CLASS WITH HIM. BUT IF YOU ARE A DEDICATIVE  STUDENT HE IS YOUR TEACHER. YOU CAN DEFINITELY END UP WITH A GOOD GRADE. I PERSONALLY RESPECT HIM A LOT AS A REALLY GOOD TEACHER AS WELL AS A GOOD MAN"", 'He is one of the best professors  that I have ever seen. He is very helpful and expert in his subject.If you are hard working yau can definietely gat an strong A.']",3.1,"['awful', 'awful', 'awful', 'average', 'average', 'average', 'average', 'awesome', 'awesome', 'awesome', 'awful', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'awesome', 'average', 'awesome', 'awesome']","['2.5', '2.5', '1.5', '3.5', '3.5', '3.0', '3.0', '4.5', '4.5', '5.0', '1.0', '5.0', '4.0', '5.0', '4.0', '5.0', '4.0', '3.0', '5.0', '5.0']"
5,https://www.ratemyprofessors.com/professor?tid=61811,"['Good prof. Very rigorous in his teaching of computer science -- I appreciate his background in math. Funny Abe Lincoln references.', 'great.. awesome and enrhu', 'The best professor i have met in my life.', 'very unorganized and not very helpful', 'Hard instructor.', ""Didn't learn much in 275.  It really becomes obvious how little you learn later on when you are not prepared for higher level classes."", 'Shanti has a degree in math, the university had him teach Computer Science...not the other way around.  Sounds like someone should complain less if they do not know what htey are talking about.', ""For some odd reason UM-Flint decided that a computer science teacher should teach math. He is retarded, doesn't teach the material, wastes the days lesson on answering questions from the lesson before which he didn't bother explaining that day either, the students have to teach themselves, and I thoroughly hate him"", ""Can't understand him - should retire! Entire Computer Science department at U of M Flint is TERRIBLE - The only good professor they had teaching VB they let go! Don't even think about majoring in computer science here! Go somewhere else! Even the chair of the CESP does not care about the students, and has a brain dead staff! Stay away at all cost!"", ""Couldn't get enough of Abe Lincoln. Teaching skills are very clear and tests are easy. Must take and soooo HOT!!!"", 'Unclear and unorganized come to mind. Forgets what his own syllabus says even. Challenging programs toward the end. Abe Lincoln has rolled over in his grave!', 'Needs to retire. Tests have nothing to do with programs. Exams are extremely hard. Does not prepare for lectures. Lots of babbling about that Lincoln guy and why his program will bomb.', 'I learned a lot of stuff since we basically taught ourselves in this class and our programs were very unclear.  Most importantly I have taken with me this useful information: ""Abe Lincoln was the 16th president of the United States.""', 'It gonna bomb, like everyone on his tests.', ""He's straightforward and gets the info into your head. Plenty of examples and time to do the assignments, and they arent that hard either. He's a funny and nice guy. Ah yes.....abe lincoln!!"", ""He spent too much time on easy concepts and too little on chalenging ones.  Going to him after class is not a good idea, cause he is a bit condescending.  He is very picky about grading too, although the assignments weren't that hard...  If you can take this class with another professor, do it!"", 'This guy is crazy!  His class is really easy under one condition, you pay attention!', ""Even though Shanti is learning Dot-Net for the first time, he does plent of research, and I can think of only class he didn't know what to do. His program assignments aren't too bad, and he gives plent of examples in class. He has an Abe Lincoln fetish!"", ""Perl. Awesome class, learned a lot. Don't even think about messing with Abe Lincoln. Others complain, that's because they don't do the work. Your in college now, people. Quit complaining!!"", ""What the heck?  He loves to teach in C++ 6.0.  To bad we have to learn to use Microsoft Visual C++ (that includes the professor).  I'm trying to do the HW but he doesn't know how to do it yet.  Very hard having to switch but worse when prof has too al""]",3.1,"['awesome', 'awesome', 'awesome', 'awful', 'average', 'awful', 'average', 'awful', 'awful', 'awesome', 'awful', 'awful', 'average', 'average', 'awesome', 'awful', 'average', 'awesome', 'awesome', 'awful']","['5.0', '5.0', '5.0', '2.0', '3.0', '1.0', '3.5', '1.0', '1.0', '5.0', '1.5', '2.0', '3.0', '3.0', '5.0', '2.0', '3.5', '4.5', '4.5', '2.0']"
6,https://www.ratemyprofessors.com/professor?tid=61819,"['Just an overall tough grader, will tell you to be sure to show all work show that she can give you partial credit even if your answer is wrong she wants to give you something for your attempting at the problem. But will actually give you nothing, regardless of how much attempted work was shown', ""I really don't understand why she has such a high rating. You can't ask questions because she will make you feel stupid. When I went into the class I did not expect it to be easy by any means, but she makes it harder. I had to teach myself. I even went to her office with questions and she acted like it was a burden. Lectures too fast!"", ""Worst math prof I've had! I took calc at MSU and got a 3.5, but it didn't transfer so I got stuck with her. I understand calc way less now than before, all because her lectures were so confusing and belittled those who asked any question. The only people giving her good reviews are teacher's pets guaranteed, which is the smart way to go with her."", ""She is difficult to understand and tries to be as intimidating as possible for some reason. No one asks questions because she says we should have learned this in elementary school. Class averages were always low. Probably the meanest prof I've had at UM Flint."", ""if you're expecting an easy A, dont take her class. amazing professor but a tough grader. if you don't get the material she'll be willing to work with you"", 'She sure is the BEST teacher I have ever had in all my math classes!  If you really want to learn math, you should take her.', ""Her class is hard, but it's a math class. Attendance isn't mandatory, but she quizzes a lot and if you miss the quiz, well it better be a good excuse if you want to make it up. She's willing to work with you if you don't understand the material. She grades fairly, too."", ""She is very passionate about Math, but I would recommend taking the pre-requisite before taking this class with her. She is VERY challenging and quizzes are meant to be difficult. Don't come into this class expecting an A. Work hard, take notes, and STUDY.  She is intelligent, funny, and doesn't mind answering questions."", 'Very unwilling to help her students. Does not email back. Does not grade quickly. Gives no partial credit. Nearly impossible exams. Had to put in as many study hours as a 5 credit class with a lab plus more just to pull off a B-.', 'Dr. Tu expects a lot out of students. She assigns a lot of homework and a lot of quizzes. Her exams are difficult. She goes very quickly at times. This class is hard but it is manageable if you stay on top of your homework and study HARD for the exams.', ""Honestly, some of these reviews are ridiculous, and made me really scared to take her class. Dr.Tu is the best professor I've ever had! If I ever had questions, she always helped me through them. Assignments were graded and returned within 24hrs. No, the class isn't easy if you don't attend or do the homework. Pay attention and put the effort in."", 'Great teacher. She is a tough grader but there are plenty of points offered in the class. If you pay attention and dont miss class you will do fine.', 'GREAT!', 'Awesome!', 'She is definitely the best teacher I have ever had in my life!', ""wouldn't help me after hours when I went to her office. she just sat there when I asked her for help. Had to drop the class because she gave me no other options."", ""Merciless, demanding, strict, cruel, nit picky, unkind, unhelpful and harsh.  She's good at math but not at teaching it.  It is impossible for me to go from algebra to business calc. and pass, especially with this teacher.  Shame on this university!"", ""It should speak volumes that this is my second time taking Calc II and yet I make less sense of it now than before the semester started. Awful teacher and consistently plays favorites. Brutally harsh grader, but maybe that's just because she decided I was going to fail by Day 1. Take Dr. Bix: Quirky, but thorough and fair."", 'This has been one of my hardest classes that i have ever taken. As a Calc class in the spring it has flown by, not in a good way. Unless you love math you have to work extremely hard to even catch up. You may ask as many questions in class, and she is helpful, which is def. a plus. If you do not want to take a chance, then take another professor!', ""I've never been in a class where I worked harder or got a lower grade.  I went to all but one lecture and continued to fail pop quiz after pop quiz.  Dr. Tu was not helpful to anyone in the class, nor did she really seem to care/change anything to improve grades or morale.  Retaking class with another prof.""]",3.4,"['awful', 'awful', 'awful', 'awful', 'awesome', 'awesome', 'awesome', 'awesome', 'awful', 'awful', 'awesome', 'average', 'awesome', 'awesome', 'awesome', 'awful', 'awful', 'awful', 'awful', 'awful']","['1.0', '1.0', '1.0', '1.0', '4.0', '5.0', '4.5', '4.0', '1.0', '2.5', '4.5', '3.5', '5.0', '5.0', '5.0', '2.0', '1.5', '2.0', '1.0', '1.5']"
7,https://www.ratemyprofessors.com/professor?tid=62012,"['A little unorganized, goes straight for the whiteboard in class. Exams are easy. She lets you correct your exams for up to 5 points to boost your grade. Had family issues, but is a strong little lady. Very sweet, understanding, caring, wants YOU TO PASS!!', ""I took 2 years of spanish in high school. I'm glad I took her for spanish, she's great! She wants you to learn. Very understanding if you are not grasping it. Sometimes she misses class but this semester she has only missed about 3 classes. Overall she was great!"", 'Honestly I enjoyed this class and her as a teacher. You can tell she loves spanish and enjoys teaching. This course helped me improve on my struggling Spanish. I am glad i took this class with her she has a lot of patience. If you study and do your readings and listen to lectures you will be able to learn from this class, i did!', 'Nice, but the most stressful class ever!  DO NOT TAKE!!!  Misses classes, does not explain well.  Does not answer e-mails.  The class was very stressed out, and she played favorites!', ""Loved her! She is super nice and has really easy tests. The only thing that can get frustrating is that she just won't show up to class sometimes, but I'm not complaining about that. Doesn't grade homework so it's for your own learning benefit. She is one of the best spanish teachers I have ever had. Not only teaches the language, she explains it."", ""She is so enthusiastic about the subject, but is never very clear on what she wants.  If you ask her a question, her answer will have nothing to do with it.  The tests are literally the homework, and as long as you do decently on the tests you should get a B. I am not sure she actually grades by points, but I got an A so I'll give her a pass."", ""If you want an easy class for the summer to meet your GED req, then this will be the class for you. However, if you would like to learn Spanish, don't bother with this professor."", ""Didn't know what was required, or what my grade was at any point during the semester. She didn't remember our names after she called on us countless times. Got an A, but had stress all semester bc of this class."", ""She is supposed to be preparing us for upper division, but does nothing to help up out.  We did things that had nothing to do with Spanish.  Terrible teacher, avoid her if you can.  Being nice doesn't help me learn."", ""Magaly is a sweetheart, but is not very reliable. Teh class is somewhat of a joke, as she is always late and sometimes does not show up. While she means well, her teaching is difficult to follow and you're better off studying on your own with the review pages in the back of each chapter. If you want an easy Spanish class, this one's for you."", ""How does anyone not love her? This is one of my favorite classes, and I don't even like Spanish!"", 'VERY VERY nice teacher, she tries to accomaodate if you need o leave early or come in late. She is very helpful if you have questions, but she did miss some classes and show up late, as she was having health problems', ""Not very responsible.  Always late to class or never showed up at all.  Posted grades over a month late.  It is very clear that she has a lot of problems in her life.  She is very nice and will give you and automatic A if you show up to class, wait for her if she's late, and talk with her a little bit but won't learn very much spanish."", ""She was an easy teacher, but she was very disorganized.  She didn't follow her sylabus and it took her almost a month after grades were do for her to submit them."", 'WHAT CAN I SAY OTHER THAN... I THINK I CAME TO CLASS MORE THAN SHE DID... IF YOU WANT TO LEARN SPANISH I ADIVISE TAKING A DIFF PROF.', 'She is very friendly and has a good personality. A quote from her I remember, which you can sort of relate to to some extent: ""I know sometimes you may want to throw me out the window, but thats why you need to talk to me about problems you have""', 'I like the class and Professor Lagunas makes it interesting.', 'Easy A, waste of time though.  No reason to be there other than attendance point', ""Such a friendly teacher.  Didn't make us speak Spanish and it was an easy A!!""]",2.9,"['awesome', 'awesome', 'awesome', 'awful', 'awesome', 'average', 'awful', 'awful', 'awful', 'awful', 'average', 'awesome', 'awful', 'awful', 'awful', 'awesome', 'awesome', 'average', 'average']","['4.5', '4.5', '4.0', '1.0', '4.0', '3.0', '1.0', '1.5', '1.0', '2.0', '3.5', '4.0', '1.5', '2.5', '1.0', '4.0', '5.0', '3.0', '3.5']"
8,https://www.ratemyprofessors.com/professor?tid=62084,"['great ! teacher.. sometimes she gets loud in class.. super easy you just have to read your book to pass the exams .. I really recommend it.... she finish class early..!!!! TAKE HER!!!', ""Ms. Hopkins uses out of date slides, VHS videos, and overhead transparencies for use in her lectures. She also doesn't give you long to jot down notes on the transparencies, either. You really don't have to buy the book for this class. I never read it. She does get kind of loud, and she's very opinionated, but if you can get past that, she's ok."", 'very kind,nice.easy class if you pay attention', 'Passionate about bowling.  Sorry the state canceled her class.  Some of her bowlers had been with her for 17 years! About her being loud...well, she usually teaches bowling...enough said.', 'Had her spring semester. Super nice, really charismatic. I can honestly say that I enjoyed and actually learned things in her class that I could use in real life. I wish more teachers at Mesa were like her!', 'Easy class.  If you have sensitive ears, bring earplugs as she can get loud. I do not recommend this class if you are older than 30 years old.  Covers many subjects that I already knew about.', ""She is interesting, and easy.  But if you plan on missing alot of classes, skip her's.  She gives no grace for being absent, and will go off if you wiggle out of it."", 'No Comments', 'unclear', 'show up n take the tests. n youll sly by with a C. the tests u have to study for them tho. other than that.. we have a lot boring lectures. shes nice tho.', 'Great teacher if you listen to her you can pass the tests. she gives no suprises her projects are given with plenty of time to complete.Very interesting class.', 'HARD, HARD, HARD...Dont take this teacher if you want an easy class...her tests are very difficult and she makes you do two projects that require going to the LRC and sitting on a computer for hours at a time!!', 'Very nice. Great teacher.  Wish she taught other courses', 'Cool lady very easy. A+']",3.7,"['awesome', 'awful', 'awesome', 'awesome', 'awesome', 'average', 'awful', 'awesome', 'awful', 'awesome', 'awesome', 'awful', 'awesome', 'awesome']","['4.5', '1.5', '5.0', '5.0', '5.0', '3.0', '2.5', '5.0', '1.0', '4.0', '4.5', '1.0', '5.0', '4.5']"
9,https://www.ratemyprofessors.com/professor?tid=62289,"[""Pretty hard teacher, her class ensured I was home working each night until around 8 or 9 pm. Develops some spittle when she talks, so don't sit in the front row"", ""I loved Ms. Brady ! She is very tough and doesn't waste time, she gets right down to business. You gotta stay on track and stay focused. If you get lost- it's on you. She's willing to help- but if you too lost; she isn't going to spend all her time making sure you get it! Show up, do the work & earn an A! Not the class to take for a easyyy A!"", ""I disagree with everything below. She is not rude at all! She is the sweetest person I have ever met. It's not an easy A, but if you come to lectures do the worksheets, and take good notes, you will do fine. She will never reject you, if you need help. And by the time you finish Analytical you have very good lab skills. I highly recommend!"", 'She was so unhelpful.  Made me change my major.  Not encouraging.  Very inconsiderate and insensitive.  dont recommend her', ""she's not the best taecher you've ever had, she's not helpful and expects her students to know it  all.lectures are extremely borng. Definately not recommended unless you have to have to take her class"", 'No Comments']",3.1,"['average', 'average', 'awesome', 'awful', 'awful', 'average']","['3.5', '3.0', '5.0', '1.0', '2.5', '3.5']"
